age,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y,contact_cellular,contact_telephone,marital_divorced,marital_married,marital_single,job_admin.,job_blue_collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self_employed,job_services,job_student,job_technician,job_unemployed,job_unknown,days_in_year
52,1,0,576,1,0,5,9,139,1,286,1,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
43,2,0,130,0,0,5,9,156,1,337,3,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
46,2,0,3145,1,0,5,9,28,1,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
36,2,0,767,1,0,5,9,62,1,355,2,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
35,3,0,1,1,0,5,9,80,1,285,1,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
53,3,0,513,1,0,5,9,17,3,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,248
30,2,0,61,1,0,5,9,525,1,-1,0,0.5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
35,1,0,147,1,0,5,9,358,1,337,3,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
53,2,0,258,1,1,5,9,48,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,248
37,2,0,288,1,0,5,9,159,6,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
29,2,0,0,1,0,5,9,187,1,365,1,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
41,2,0,537,1,0,5,9,233,1,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
35,2,0,3854,1,0,5,9,131,1,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
48,2,0,0,1,0,5,9,95,1,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
32,3,0,52,1,1,5,9,188,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
30,3,0,0,1,0,5,9,381,1,342,7,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
52,3,0,2549,1,0,5,9,604,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
58,2,0,2160,1,1,5,9,1090,1,-1,0,0.5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
54,1,0,714,0,0,5,9,225,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
35,2,0,561,1,0,5,9,168,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
38,2,0,930,1,0,5,9,46,1,-1,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,248
26,3,0,784,1,1,5,9,247,2,358,2,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
32,3,0,721,1,0,5,9,323,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,248
51,3,0,630,1,0,5,9,138,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
31,2,0,271,1,0,5,9,269,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
41,2,0,0,1,1,5,9,400,1,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,248
23,2,0,336,1,0,5,9,500,1,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
57,3,0,0,1,0,5,9,180,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,248
26,3,0,6,1,0,5,9,171,1,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
59,1,0,191,1,0,5,9,252,1,-1,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,248
47,2,0,33,1,0,5,9,298,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,248
25,3,0,1141,1,0,5,9,718,1,347,1,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
26,2,0,2572,1,0,5,9,620,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,248
22,2,0,562,1,0,5,9,147,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,248
27,2,0,0,1,0,5,9,239,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
39,1,0,579,1,1,5,9,98,4,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
30,2,0,1073,1,0,5,9,1130,4,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
27,2,0,268,1,0,5,9,188,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,248
37,2,0,726,1,0,5,9,136,2,362,2,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,248
30,2,0,572,1,0,5,9,237,1,319,4,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,248
37,3,0,658,1,0,5,9,838,1,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
66,2,0,10177,0,0,5,9,272,4,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
33,2,0,23,1,0,5,9,173,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
35,2,0,2311,1,0,5,9,659,1,167,1,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
29,2,0,-16,1,1,5,9,201,1,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
30,2,0,182,1,1,5,9,143,1,364,1,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
30,2,0,237,1,0,5,9,39,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
37,1,0,0,1,0,5,9,108,1,349,2,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
41,3,0,121,1,0,5,9,456,1,287,1,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,248
32,3,0,0,1,0,5,9,196,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
34,2,0,0,1,0,5,9,150,1,-1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,248
38,2,0,54,1,1,5,9,236,1,287,2,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
33,2,0,30,1,0,5,9,125,2,-1,0,0.5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
23,2,0,-503,1,0,5,9,92,1,342,4,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,248
33,3,0,210,1,0,5,9,84,1,167,1,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,248
24,2,0,547,0,0,5,9,60,1,-1,0,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,248
30,2,0,203,1,0,5,9,18,6,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
31,2,0,187,1,0,5,9,241,1,347,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,248
29,2,1,-368,1,0,5,9,151,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
33,1,0,1022,1,0,5,9,154,1,-1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,248
34,3,0,188,0,0,5,9,399,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
27,2,0,376,1,1,5,9,273,1,-1,0,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,248
51,1,0,2,1,0,5,9,295,1,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
27,2,0,77,1,1,5,9,123,1,-1,0,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,248
27,2,0,1996,1,0,5,9,345,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
25,2,0,1833,1,0,5,9,323,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
30,3,0,6392,1,0,5,9,335,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
32,1,0,2829,1,0,5,9,26,1,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
27,2,0,740,1,0,5,9,294,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
26,2,0,18,1,1,5,9,138,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
38,2,0,2032,1,0,5,9,87,4,349,2,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
41,2,0,6,0,0,5,9,123,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
23,2,0,632,1,0,5,9,248,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
57,2,0,0,1,0,5,9,127,1,363,4,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,248
34,3,0,1,1,0,5,9,106,1,362,3,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,248
33,3,0,1371,1,0,5,9,362,1,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
40,3,0,47,1,0,5,9,159,1,365,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
31,3,0,451,1,0,5,9,67,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
48,2,0,-513,1,0,5,9,54,4,362,1,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,248
40,2,0,411,1,0,5,9,197,1,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
36,3,0,668,1,0,5,9,623,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,248
28,2,0,0,1,0,5,9,335,2,281,8,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
27,3,0,75,1,1,5,9,308,1,351,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
39,2,0,1372,1,1,5,9,206,1,355,1,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,248
43,1,0,2598,0,0,5,9,272,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
39,3,0,0,1,0,5,9,811,2,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
28,3,0,112,1,1,5,9,145,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,248
41,2,0,257,1,0,5,9,442,2,-1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,248
31,2,0,196,1,0,5,9,568,1,341,7,0.0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
30,1,0,253,1,0,5,9,259,1,-1,0,0.5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
42,3,0,3718,1,0,5,9,42,1,272,2,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
27,1,0,1,1,0,5,9,49,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
56,1,0,0,1,0,5,9,313,1,-1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,248
46,2,0,517,1,0,5,9,29,3,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
28,2,0,1590,0,0,5,9,78,4,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
29,2,0,178,1,0,5,9,231,4,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,248
29,2,0,197,1,0,5,9,19,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,248
30,2,0,253,1,0,5,9,235,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
33,3,0,94,1,0,5,9,955,2,-1,0,0.5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,248
33,3,0,12686,1,0,5,9,470,2,166,2,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
34,2,0,393,1,0,5,9,11,9,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
31,2,0,350,1,0,5,9,383,5,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
28,2,0,-25,1,0,5,9,58,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
31,3,0,130,1,0,5,9,155,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
47,2,0,232,1,0,5,9,166,2,285,1,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
39,2,0,782,1,0,5,9,542,4,47,11,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
47,1,0,-301,1,0,5,9,277,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
33,2,0,255,1,1,5,9,237,4,165,4,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
40,2,0,0,1,0,5,9,184,1,334,2,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
31,2,0,3677,1,0,5,9,325,2,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,248
32,2,0,98,1,0,5,9,360,1,365,2,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
35,2,0,121,1,0,5,9,245,5,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
51,3,0,3921,1,0,5,9,168,1,-1,0,0.5,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,248
43,3,0,1133,1,0,5,9,131,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,248
33,2,0,258,1,0,5,9,37,1,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
40,2,0,617,1,0,5,9,257,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
45,2,0,-11,1,0,5,9,247,1,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
36,2,0,108,1,0,5,9,348,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
41,2,0,992,1,1,5,9,335,1,295,3,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
42,2,0,0,1,0,5,9,127,1,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
47,3,0,1649,1,0,5,9,217,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
41,1,0,169,1,0,5,9,71,1,-1,0,0.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,248
35,2,0,1,1,1,5,9,58,1,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
32,3,0,75,0,0,5,9,104,3,256,9,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,248
41,1,0,-441,1,0,5,9,352,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
44,2,0,0,0,0,5,9,398,2,165,4,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,248
32,3,0,11,1,1,5,9,399,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
35,3,0,1432,1,0,5,9,54,3,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
37,2,0,686,1,0,5,9,253,3,280,2,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
35,3,0,0,1,0,5,9,310,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
30,2,0,280,0,0,5,9,92,3,-1,0,0.5,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,248
37,3,0,3043,1,0,5,9,249,1,300,1,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
37,1,0,-738,1,0,5,9,303,1,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
37,2,0,731,1,0,5,9,160,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,248
43,2,0,-100,1,0,5,9,227,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
33,1,0,415,1,0,5,9,316,1,337,4,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
54,2,0,-258,1,0,5,9,65,3,342,1,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
31,2,0,3,1,0,5,9,41,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,248
35,2,0,1239,1,0,5,9,60,2,347,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,248
53,2,0,0,1,0,5,9,246,1,344,1,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,248
44,1,0,38,1,0,5,9,157,4,-1,0,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
56,2,0,170,1,0,5,9,200,2,294,4,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
43,2,0,-755,1,1,5,9,162,1,337,1,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
34,2,0,-258,1,0,5,9,259,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,248
31,2,0,33,1,0,5,9,290,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
54,2,0,0,1,0,5,9,387,2,287,1,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,248
47,2,0,57,0,0,5,9,253,1,342,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
35,3,0,0,0,0,5,9,74,1,168,4,0.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,248
45,2,0,343,1,0,5,9,301,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,248
39,3,0,224,1,0,5,9,106,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,248
35,3,0,76,0,0,5,9,283,1,362,9,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
42,2,0,89,1,0,5,9,159,1,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
32,2,0,-273,1,0,5,9,64,1,-1,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,248
53,1,0,171,1,1,5,9,343,4,167,6,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
33,2,0,1480,1,0,5,9,223,1,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,248
51,2,0,-463,1,0,5,9,496,1,343,3,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
44,2,0,0,0,0,5,9,113,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
41,3,0,-298,1,0,5,9,397,1,-1,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,248
27,3,0,218,1,0,5,9,876,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,248
35,2,0,784,1,0,5,9,101,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
48,2,0,0,1,1,5,9,334,1,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,248
41,3,0,326,1,0,5,9,788,1,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
47,2,0,769,1,0,5,9,183,1,265,2,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
43,2,0,122,1,0,5,9,355,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
44,2,0,-395,1,0,5,9,894,1,-1,0,0.5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
27,3,0,2159,1,0,5,9,1101,1,-1,0,0.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,248
39,2,0,290,1,0,5,9,128,1,336,1,0.5,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
25,2,0,293,1,0,5,9,170,2,-1,0,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,248
48,2,0,-582,1,0,5,9,325,2,-1,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
43,2,0,0,1,0,5,9,150,2,342,2,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,248
35,2,0,27,1,1,5,9,442,2,278,3,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
50,2,0,716,1,0,5,9,444,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
45,3,0,7620,1,0,5,9,85,8,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
46,3,0,1217,1,0,5,9,83,9,168,2,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
55,2,0,-626,1,1,5,9,369,2,278,5,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
39,2,0,676,1,0,5,9,281,2,-1,0,0.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,248
45,2,0,251,1,0,5,9,304,2,259,2,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
32,3,0,4761,1,0,5,9,159,2,350,2,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
46,2,0,9328,1,0,5,9,725,3,-1,0,0.5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
38,2,0,0,1,0,5,9,263,2,-1,0,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
33,3,0,8339,1,0,5,9,335,2,165,5,0.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
30,3,0,6432,1,0,5,9,334,6,165,5,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
31,2,0,368,1,0,5,9,414,5,361,3,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
37,3,0,0,1,0,5,9,342,2,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
59,2,0,5314,1,0,5,9,200,3,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
44,3,0,0,1,1,5,9,297,2,167,1,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,248
34,1,0,6352,1,0,5,9,338,4,288,2,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
30,3,0,6,1,0,5,9,279,2,342,2,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,248
31,2,0,345,1,0,5,9,318,3,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,248
37,2,0,176,1,0,5,9,147,2,347,1,0.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
48,2,0,2345,1,1,5,9,306,2,-1,0,0.5,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
35,2,0,738,1,0,5,9,81,9,-1,0,0.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,248
51,2,0,914,1,0,5,9,176,2,341,3,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
30,2,0,-522,1,1,5,9,670,2,286,6,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
25,2,0,703,0,0,5,9,1100,3,-1,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,248
35,2,0,67,1,0,5,9,192,2,-1,0,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,248
45,2,0,341,1,1,5,9,77,2,-1,0,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,248
48,3,0,104,1,0,5,9,124,2,344,1,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
19,2,0,291,0,0,5,9,291,5,-1,0,0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,248
36,2,0,103,1,0,5,9,122,2,344,2,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,248
39,2,0,519,1,1,5,9,180,3,166,15,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,248
52,2,0,221,1,0,5,9,178,2,363,3,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,248
51,1,0,565,1,1,5,9,157,7,250,3,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
37,3,0,8564,1,0,5,9,211,2,347,1,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,248
35,2,0,1286,1,0,5,9,862,3,337,1,0.5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,248
42,2,0,2152,1,0,5,9,319,2,169,1,0.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,248
